model,protocol,fold,well_id,n_points,sse,rmse,max_abs_error,bias,prefix_len,suffix_len,gr_missing_frac,anchor_tvt,has_typewell,predict_seconds,target_min,target_max,target_range,scored_exact_suffix,trajectory_curvature_deg_per_1000ft,alignment_confidence_mean,alignment_confidence_p10,typewell_gr_correlation,alignment_ok,alignment_failure_reason,alignment_cache_hit,fallback_points,fallback_fraction,dip_fit_r2,particle_confidence_mean,particle_confidence_p10,particle_branch_spread_mean,particle_branch_spread_p90,particle_path_smoothness,particle_fallback_status,particle_fallback_fraction,particle_failure_reason,particle_cache_hit,beam_confidence_mean,beam_confidence_p10,beam_branch_spread_mean,beam_branch_spread_p90,beam_path_smoothness,beam_fallback_status,beam_fallback_fraction,beam_failure_reason,beam_cache_hit
ridge_affine_multibranch,unseen_well,1,tr00024,2599,116037.23971629037,6.68183204367664,10.190782545647973,6.011496606159147,4928,2599,0.06137903547229972,-20.85218760414956,True,0.03132650299994566,-34.13709229901351,-20.841254723568,13.29583757544551,True,681.4770403524844,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr00024,2599,29974.277024741004,3.39602765847882,5.125012803656247,2.7033905300708567,4928,2599,0.06137903547229972,-20.85218760414956,True,0.042368691999399744,-34.13709229901351,-20.841254723568,13.29583757544551,True,681.4770403524844,0.6662462365740427,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr00005,3347,14905.135179393534,2.110280099233147,4.092028563389729,1.7102520996815707,3169,3347,0.0,15.398576549791596,True,0.014922524000212434,14.700362991137846,15.44245992630857,0.742096935170725,True,646.3645154558034,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr00005,3347,27344.498364836105,2.8582954906189966,5.0073805584261635,2.5667958700124927,3169,3347,0.0,15.398576549791596,True,0.021894308999435452,14.700362991137846,15.44245992630857,0.742096935170725,True,646.3645154558034,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr00005,3347,7759.041256951953,1.5225661645430715,3.2477347990553778,0.9551225066002285,3169,3347,0.0,15.398576549791596,True,0.02175241599979927,14.700362991137846,15.44245992630857,0.742096935170725,True,646.3645154558034,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr00005,3347,14566.74686508005,2.086187940006317,4.083746707006135,1.6961459599122872,3169,3347,0.0,15.398576549791596,True,0.028119527999479033,14.700362991137846,15.44245992630857,0.742096935170725,True,646.3645154558034,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr00005,3347,4117.6769467986705,1.109170420651939,2.1953186634378756,0.855525361705646,3169,3347,0.0,15.398576549791596,True,0.04040496699963114,14.700362991137846,15.44245992630857,0.742096935170725,True,646.3645154558034,0.0,0.0,,False,affine_calibration_unusable,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr00083,1248,2269.3732621360937,1.3484836159957783,2.367049111401048,-1.1201637658377446,2725,1248,0.2912157060156053,32.58527195340754,True,0.014300026999990223,31.399088641838777,32.58161884074808,1.1825301989093013,True,695.7483428289589,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr00083,1248,2106.79954320327,1.2992846722785598,2.308466742544489,-1.059642742699715,2725,1248,0.2912157060156053,32.58527195340754,True,0.022274409000601736,31.399088641838777,32.58161884074808,1.1825301989093013,True,695.7483428289589,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr00083,1248,1779.9137474586873,1.1942415746693882,2.172983788158163,-0.9266634248727493,2725,1248,0.2912157060156053,32.58527195340754,True,0.0234917880006833,31.399088641838777,32.58161884074808,1.1825301989093013,True,695.7483428289589,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr00083,1248,1251.7991780337409,1.0015209499396713,1.9047209203820543,-0.6771576327885414,2725,1248,0.2912157060156053,32.58527195340754,True,0.03084860800026945,31.399088641838777,32.58161884074808,1.1825301989093013,True,695.7483428289589,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr00083,1248,2269.3732621360937,1.3484836159957783,2.367049111401048,-1.1201637658377446,2725,1248,0.2912157060156053,32.58527195340754,True,0.042480170000089856,31.399088641838777,32.58161884074808,1.1825301989093013,True,695.7483428289589,0.9164176655362154,1.0,,True,,,1248,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr000ec,1618,23869.768798773905,3.8409163383435536,6.306679903277249,3.3674700432582862,3416,1618,0.5411203814064363,-4.572241308387371,True,0.014506502000585897,-8.075223860770853,-4.578894050002106,3.4963298107687475,True,649.7364528819028,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr000ec,1618,20782.365908742668,3.5839194064535933,6.021604690597417,3.072296192473643,3416,1618,0.5411203814064363,-4.572241308387371,True,0.022081094999521156,-8.075223860770853,-4.578894050002106,3.4963298107687475,True,649.7364528819028,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr000ec,1618,21842.95823813598,3.6742311017689695,6.086540422126173,3.1930937267376915,3416,1618,0.5411203814064363,-4.572241308387371,True,0.023921083999994153,-8.075223860770853,-4.578894050002106,3.4963298107687475,True,649.7364528819028,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr000ec,1618,15445.040856329317,3.089621453677905,5.393069834092252,2.5096826333808715,3416,1618,0.5411203814064363,-4.572241308387371,True,0.031463024000004225,-8.075223860770853,-4.578894050002106,3.4963298107687475,True,649.7364528819028,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr000ec,1618,23869.768798773905,3.8409163383435536,6.306679903277249,3.3674700432582862,3416,1618,0.5411203814064363,-4.572241308387371,True,0.04079715199986822,-8.075223860770853,-4.578894050002106,3.4963298107687475,True,649.7364528819028,0.0,0.0,,False,insufficient_hidden_gr_rows,,1618,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr0005b,1828,1868.364938351854,1.0109804528884119,1.5500710492886256,-0.9734412763118544,2294,1828,0.10019408054342552,9.587895615972478,True,0.014603609000005235,1.9827925068505152,9.597182252277577,7.6143897454270615,True,646.2585985792108,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr0005b,1828,1268.2573576247037,0.8329436075780875,1.3504931292667868,-0.7884220027419098,2294,1828,0.10019408054342552,9.587895615972478,True,0.022902364000401576,1.9827925068505152,9.597182252277577,7.6143897454270615,True,646.2585985792108,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr0005b,1828,1664.4038941469244,0.9542040728025751,1.4893420625782534,-0.9201253458670278,2294,1828,0.10019408054342552,9.587895615972478,True,0.024306673999490158,1.9827925068505152,9.597182252277577,7.6143897454270615,True,646.2585985792108,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr0005b,1828,984.9145286178773,0.7340255484712142,1.2129791254117226,-0.6924471182058616,2294,1828,0.10019408054342552,9.587895615972478,True,0.031823163999433746,1.9827925068505152,9.597182252277577,7.6143897454270615,True,646.2585985792108,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr0005b,1828,1868.364938351854,1.0109804528884119,1.5500710492886256,-0.9734412763118544,2294,1828,0.10019408054342552,9.587895615972478,True,0.042607201999999234,1.9827925068505152,9.597182252277577,7.6143897454270615,True,646.2585985792108,0.7913498480221679,1.0,,True,,,1828,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr00097,1430,2149.782944879601,1.2261095859257531,1.824813869243382,1.1319856777212447,3348,1430,0.2402678945165341,-0.9418779072423592,True,0.015301143999749911,-3.378372223325938,-0.8694909251536496,2.5088812981722883,True,708.8509015167671,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr00097,1430,1512.773650625388,1.0285347207391715,1.6330236821275568,0.9206055435621534,3348,1430,0.2402678945165341,-0.9418779072423592,True,0.02358822600035637,-3.378372223325938,-0.8694909251536496,2.5088812981722883,True,708.8509015167671,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr00097,1430,1598.1065526555917,1.0571456994327155,1.619528784277536,0.9530717898562447,3348,1430,0.2402678945165341,-0.9418779072423592,True,0.024377281999477418,-3.378372223325938,-0.8694909251536496,2.5088812981722883,True,708.8509015167671,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr00097,1430,829.3119505339276,0.76153688482358,1.3068220426668757,0.6243677576160226,3348,1430,0.2402678945165341,-0.9418779072423592,True,0.03059039500021754,-3.378372223325938,-0.8694909251536496,2.5088812981722883,True,708.8509015167671,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr00097,1430,2149.782944879601,1.2261095859257531,1.824813869243382,1.1319856777212447,3348,1430,0.2402678945165341,-0.9418779072423592,True,0.04172949799976777,-3.378372223325938,-0.8694909251536496,2.5088812981722883,True,708.8509015167671,0.8521251427230889,1.0,,True,,,1430,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr000c6,1992,444.13411431813654,0.47218523137640406,0.9580455969763726,0.4233549653669593,4862,1992,0.1060694484972279,25.64991648927329,True,0.015550453999821912,25.62591049892032,28.31523300676565,2.689322507845329,True,653.8816433513798,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr000c6,1992,696.2046651347192,0.591185532555535,1.0980922407415648,0.5539167837824006,4862,1992,0.1060694484972279,25.64991648927329,True,0.023927072000333283,25.62591049892032,28.31523300676565,2.689322507845329,True,653.8816433513798,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr000c6,1992,183.57055859209078,0.3035685999499085,0.7044944453707167,0.20398106602239982,4862,1992,0.1060694484972279,25.64991648927329,True,0.02438803299992287,25.62591049892032,28.31523300676565,2.689322507845329,True,653.8816433513798,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr000c6,1992,428.8391449812525,0.46398350754279305,0.9055585484099495,0.4053847982446992,4862,1992,0.1060694484972279,25.64991648927329,True,0.0311880809995273,25.62591049892032,28.31523300676565,2.689322507845329,True,653.8816433513798,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr000c6,1992,444.13411431813654,0.47218523137640406,0.9580455969763726,0.4233549653669593,4862,1992,0.1060694484972279,25.64991648927329,True,0.043351866000193695,25.62591049892032,28.31523300676565,2.689322507845329,True,653.8816433513798,0.8821362994740992,0.9,,True,,,1992,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr000b9,3355,5970.860094717616,1.3340502401090104,1.6781031256018757,1.2982623386399164,4638,3355,0.0,1.471565067118222,True,0.015456389999599196,0.0264192113402508,6.321654195363152,6.295234984022901,True,695.5021833652809,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr000b9,3355,9456.513769723988,1.6788784995678436,2.102941318840343,1.6470539530200723,4638,3355,0.0,1.471565067118222,True,0.0235395489999064,0.0264192113402508,6.321654195363152,6.295234984022901,True,695.5021833652809,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr000b9,3355,4774.78518829254,1.1929731157619237,1.5441699234413675,1.152664506320331,4638,3355,0.0,1.471565067118222,True,0.024642391999805113,0.0264192113402508,6.321654195363152,6.295234984022901,True,695.5021833652809,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr000b9,3355,7478.125007779442,1.4929666210863275,1.9574849099702485,1.4557042350066351,4638,3355,0.0,1.471565067118222,True,0.03194625800006179,0.0264192113402508,6.321654195363152,6.295234984022901,True,695.5021833652809,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr000b9,3355,5970.860094717616,1.3340502401090104,1.6781031256018757,1.2982623386399164,4638,3355,0.0,1.471565067118222,True,0.04412714299996878,0.0264192113402508,6.321654195363152,6.295234984022901,True,695.5021833652809,0.9501304818846331,1.0,,True,,,3355,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr0000a,2192,571.5927528556064,0.5106497010462775,0.94626989203147,0.38590199738359626,2408,2192,0.0,26.740750671506948,True,0.014404977999220137,26.422382031880904,29.546233509691326,3.1238514778104225,True,712.294723561078,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr0000a,2192,609.9462478425958,0.5275036962555125,0.9809569309041706,0.4051472919063745,2408,2192,0.0,26.740750671506948,True,0.022873334999530925,26.422382031880904,29.546233509691326,3.1238514778104225,True,712.294723561078,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr0000a,2192,910.8359078564769,0.6446140940333952,1.4160991694516234,-0.5484090765704325,2408,2192,0.0,26.740750671506948,True,0.023919356999613228,26.422382031880904,29.546233509691326,3.1238514778104225,True,712.294723561078,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr0000a,2192,1859.3695098066876,0.921006250574849,1.7385807030617464,-0.8553957913533141,2408,2192,0.0,26.740750671506948,True,0.030774522000683646,26.422382031880904,29.546233509691326,3.1238514778104225,True,712.294723561078,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr0000a,2192,14727.493837379305,2.5920546268521134,3.1158581837235353,-2.3779066029722693,2408,2192,0.0,26.740750671506948,True,0.04080041199995321,26.422382031880904,29.546233509691326,3.1238514778104225,True,712.294723561078,0.6774636392926972,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr00094,4581,24065.44479645178,2.2920115438036097,4.572367921218245,-1.788398859584704,4269,4581,0.0,14.63963791623113,True,0.015952548000313982,14.634431498104394,24.882710288190182,10.248278790085788,True,638.877044344984,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr00094,4581,21718.94340835694,2.1774049253103973,4.427907478376653,-1.6594239219824836,4269,4581,0.0,14.63963791623113,True,0.024732376000429213,14.634431498104394,24.882710288190182,10.248278790085788,True,638.877044344984,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr00094,4581,28614.793438688634,2.4992814264701515,4.9048517520577875,-2.002851713292549,4269,4581,0.0,14.63963791623113,True,0.025056898000002548,14.634431498104394,24.882710288190182,10.248278790085788,True,638.877044344984,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr00094,4581,29943.68510472681,2.5566570613914408,4.965543682968491,-2.091895270442228,4269,4581,0.0,14.63963791623113,True,0.03313956599959056,14.634431498104394,24.882710288190182,10.248278790085788,True,638.877044344984,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr00094,4581,24065.44479645178,2.2920115438036097,4.572367921218245,-1.788398859584704,4269,4581,0.0,14.63963791623113,True,0.044829048999417864,14.634431498104394,24.882710288190182,10.248278790085788,True,638.877044344984,0.793300502044971,1.0,,True,,,4581,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr00062,2035,793.475709183672,0.6244312239207853,1.2376689287215683,0.20357475645566087,2592,2035,0.06894315971471796,38.735914018300605,True,0.014041928000551707,35.96232533981842,38.78792591202911,2.825600572210689,True,647.5652651243727,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr00062,2035,731.1915315834678,0.599422954121707,1.3626196060650528,-0.07351245459770603,2592,2035,0.06894315971471796,38.735914018300605,True,0.02223666699956084,35.96232533981842,38.78792591202911,2.825600572210689,True,647.5652651243727,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr00062,2035,996.317948245803,0.6997078885928877,1.6370589548359504,-0.3978549179403704,2592,2035,0.06894315971471796,38.735914018300605,True,0.023523210000348627,35.96232533981842,38.78792591202911,2.825600572210689,True,647.5652651243727,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr00062,2035,2389.452511205086,1.0835950065334916,2.1452237269608503,-0.9143719622859353,2592,2035,0.06894315971471796,38.735914018300605,True,0.0300659029999224,35.96232533981842,38.78792591202911,2.825600572210689,True,647.5652651243727,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr00062,2035,69.48708494901491,0.1847863298242963,0.3111258126881111,0.17764391125873732,2592,2035,0.06894315971471796,38.735914018300605,True,0.04036233799979527,35.96232533981842,38.78792591202911,2.825600572210689,True,647.5652651243727,0.9052239820211182,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr0002a,969,215.3357975868917,0.47140721813687764,0.7142272542989936,0.3970728760445525,2646,969,0.6149377593360996,17.098929239555186,True,0.0140106389999346,16.514689262500823,17.217834622213246,0.7031453597124226,True,707.198981470042,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr0002a,969,440.98211967375937,0.6746035182120423,0.9430092118257285,0.6254662305189462,2646,969,0.6149377593360996,17.098929239555186,True,0.021597547000055783,16.514689262500823,17.217834622213246,0.7031453597124226,True,707.198981470042,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr0002a,969,571.262370769914,0.7678138122814336,1.028424853614947,0.7234623845850765,2646,969,0.6149377593360996,17.098929239555186,True,0.022764063999602513,16.514689262500823,17.217834622213246,0.7031453597124226,True,707.198981470042,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr0002a,969,2015.4881375475052,1.44220911043166,1.7406965646010448,1.420869457930328,2646,969,0.6149377593360996,17.098929239555186,True,0.02865371700045216,16.514689262500823,17.217834622213246,0.7031453597124226,True,707.198981470042,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr0002a,969,19.237002521906554,0.14089864365275237,0.3347145544888406,-0.1122282509965686,2646,969,0.6149377593360996,17.098929239555186,True,0.039579340999807755,16.514689262500823,17.217834622213246,0.7031453597124226,True,707.198981470042,0.8662591636801728,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr00035,2067,24749.917397822803,3.46032299346065,5.565315873095837,-2.429778482319557,3236,2067,0.2187441071091835,6.208405573268043,True,0.014693872999487212,6.194629919540369,29.92592421414534,23.73129429460497,True,704.9055561261561,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr00035,2067,18621.22525909686,3.0014691821871478,4.8581210805881305,-1.7773881344056552,3236,2067,0.2187441071091835,6.208405573268043,True,0.022533111000484496,6.194629919540369,29.92592421414534,23.73129429460497,True,704.9055561261561,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr00035,2067,33298.63594314515,4.01368220820714,6.330993087115058,-3.0391819238361393,3236,2067,0.2187441071091835,6.208405573268043,True,0.023297404000004462,6.194629919540369,29.92592421414534,23.73129429460497,True,704.9055561261561,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr00035,2067,23356.800096112158,3.361525681683452,5.3932787706210625,-2.1353179283492167,3236,2067,0.2187441071091835,6.208405573268043,True,0.03046325800005434,6.194629919540369,29.92592421414534,23.73129429460497,True,704.9055561261561,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr00035,2067,350691.94916694536,13.025447705839683,19.27202338296759,-9.273525991928487,3236,2067,0.2187441071091835,6.208405573268043,True,0.040754886000286206,6.194629919540369,29.92592421414534,23.73129429460497,True,704.9055561261561,0.9790463878829091,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr00009,2735,4703.8514987117205,1.3114391244832877,1.9722504168608666,-1.2477330458723483,2445,2735,0.02335907335907336,4.080633796151196,True,0.014560563000486582,2.2289349187105625,4.114131246781267,1.8851963280707045,True,650.7847777618837,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr00009,2735,5135.3388231832905,1.370269168927703,2.0388339167928233,-1.3111576569170371,2445,2735,0.02335907335907336,4.080633796151196,True,0.02210615300009522,2.2289349187105625,4.114131246781267,1.8851963280707045,True,650.7847777618837,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr00009,2735,4009.5779568281832,1.21079513011225,1.9022690925913932,-1.128971671717987,2445,2735,0.02335907335907336,4.080633796151196,True,0.023253665999618534,2.2289349187105625,4.114131246781267,1.8851963280707045,True,650.7847777618837,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr00009,2735,2533.250727559006,0.9624106554242972,1.636338844696584,-0.8659826712906933,2445,2735,0.02335907335907336,4.080633796151196,True,0.0305511699998533,2.2289349187105625,4.114131246781267,1.8851963280707045,True,650.7847777618837,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr00009,2735,17.321099788901797,0.0795809403400839,0.1984008523377998,-0.04007035954905915,2445,2735,0.02335907335907336,4.080633796151196,True,0.04111094699965179,2.2289349187105625,4.114131246781267,1.8851963280707045,True,650.7847777618837,0.9841226785625238,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr0007a,2430,1072.9489971555095,0.6644868675777853,1.2219835650041464,0.5314486529068304,5873,2430,0.0,-6.18964332467311,True,0.015078895999977249,-11.329583903798389,-6.186075535114544,5.143508368683844,True,639.9915888363819,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr0007a,2430,488.3467610892768,0.4482920312745132,0.9928967150262356,0.20927460453213834,5873,2430,0.0,-6.18964332467311,True,0.02296616500007076,-11.329583903798389,-6.186075535114544,5.143508368683844,True,639.9915888363819,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr0007a,2430,480.5004275959534,0.44467606353368766,0.8976467515735145,0.23566055189628804,5873,2430,0.0,-6.18964332467311,True,0.024075594000350975,-11.329583903798389,-6.186075535114544,5.143508368683844,True,639.9915888363819,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr0007a,2430,407.0820238984695,0.40929630663479555,1.2321240055456864,-0.16027242353854312,5873,2430,0.0,-6.18964332467311,True,0.031119771999328805,-11.329583903798389,-6.186075535114544,5.143508368683844,True,639.9915888363819,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr0007a,2430,1072.9489971555095,0.6644868675777853,1.2219835650041464,0.5314486529068304,5873,2430,0.0,-6.18964332467311,True,0.04326139400018292,-11.329583903798389,-6.186075535114544,5.143508368683844,True,639.9915888363819,0.8047368326176256,1.0,,True,,,2430,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr000a7,3587,36568.92901371868,3.1929376090573367,4.888861696928368,2.916485856367103,3073,3587,0.07402402402402403,0.0620469815624318,True,0.014735507999830588,0.0643145256638675,6.315577187437555,6.251262661773687,True,663.2373262682473,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr000a7,3587,36037.281866706944,3.169642817652962,4.91181652247521,2.8661060030628,3073,3587,0.07402402402402403,0.0620469815624318,True,0.023033679999571177,0.0643145256638675,6.315577187437555,6.251262661773687,True,663.2373262682473,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr000a7,3587,32254.48686587195,2.99867487070049,4.595305362201065,2.724163318844923,3073,3587,0.07402402402402403,0.0620469815624318,True,0.023701165000602487,0.0643145256638675,6.315577187437555,6.251262661773687,True,663.2373262682473,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr000a7,3587,29511.868779889883,2.868353459656957,4.4962738238402,2.5423884637270695,3073,3587,0.07402402402402403,0.0620469815624318,True,0.03176171700033592,0.0643145256638675,6.315577187437555,6.251262661773687,True,663.2373262682473,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr000a7,3587,573.14298662348,0.3997291341829596,1.346110297055355,0.03855865262301553,3073,3587,0.07402402402402403,0.0620469815624318,True,0.04161919900070643,0.0643145256638675,6.315577187437555,6.251262661773687,True,663.2373262682473,0.9613197603218179,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr0002b,1637,339.3232371453795,0.4552840763662364,0.6727935805826508,0.42289147488286366,3064,1637,0.18613061050840246,12.709863577233817,True,0.013969753000310448,8.770454313878595,12.697776903291697,3.9273225894131016,True,690.8545471560299,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr0002b,1637,83.4755325289277,0.22581628556250322,0.9154904234719794,0.15851662459607976,3064,1637,0.18613061050840246,12.709863577233817,True,0.021898297999541683,8.770454313878595,12.697776903291697,3.9273225894131016,True,690.8545471560299,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr0002b,1637,2274.652440909464,1.1787811542939897,1.4082338592313572,1.1646121521266037,3064,1637,0.18613061050840246,12.709863577233817,True,0.022974907000389067,8.770454313878595,12.697776903291697,3.9273225894131016,True,690.8545471560299,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,unseen_well,1,tr0002b,1637,1835.5239694640077,1.0589018093396816,1.2830736190715246,1.0452633079976679,3064,1637,0.18613061050840246,12.709863577233817,True,0.029924122999545943,8.770454313878595,12.697776903291697,3.9273225894131016,True,690.8545471560299,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,unseen_well,1,tr0002b,1637,339.3232371453795,0.4552840763662364,0.6727935805826508,0.42289147488286366,3064,1637,0.18613061050840246,12.709863577233817,True,0.0401284849995136,8.770454313878595,12.697776903291697,3.9273225894131016,True,690.8545471560299,0.8777555112135769,1.0,,True,,,1637,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,unseen_well,1,tr000dd,2872,7751.540379994818,1.642864665936654,2.5446899274480685,-1.482838019302861,3674,2872,0.15582034830430797,49.627462319504254,True,0.015118846000405028,49.57177340023767,54.5760302395452,5.00425683930753,True,663.9485858602601,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,unseen_well,1,tr000dd,2872,6991.588354374666,1.5602554468171728,2.4323285987453858,-1.404500207752341,3674,2872,0.15582034830430797,49.627462319504254,True,0.022520662999340857,49.57177340023767,54.5760302395452,5.00425683930753,True,663.9485858602601,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,unseen_well,1,tr000dd,2872,3253.4444599535755,1.0643377863169963,1.8807725602195262,-0.766434147773949,3674,2872,0.15582034830430797,49.627462319504254,True,0.023425241000040842,49.57177340023767,54.5760302395452,5.00425683930753,True,663.9485858602601,,,,,,,0,,,,,,,,,,,,,,,,,,,,
