protocol,fold,well_id,model,n_points,sse,rmse,predict_seconds,gr_missing_fraction,fallback_fraction,pf_confidence_mean,data_source,validation_scope,metric_definition,target_definition
same_well_masked,2,tr001c1,ridge_imputed_gr,2723,7330.406243817971,1.6407416436847473,0.016691207885742188,0.7447835833764442,0.6136614028644877,0.001155516101671275,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr001c1,gated_pf_beam,2723,9282.682587117843,1.8463453183421636,0.01523590087890625,0.7447835833764442,0.6136614028644877,0.001155516101671275,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00116,ridge_default,2167,207.91647483263023,0.3097526253217103,0.015942811965942383,0.5593132825609913,0.4310106137517305,0.0019195137920175048,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00116,ridge_gr_quality,2167,651.7344514631061,0.5484106546884989,0.017122745513916016,0.5593132825609913,0.4310106137517305,0.0019195137920175048,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00116,ridge_imputed_gr,2167,160.2602367522909,0.2719464753251246,0.01712346076965332,0.5593132825609913,0.4310106137517305,0.0019195137920175048,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00116,gated_pf_beam,2167,207.91647483263023,0.3097526253217103,0.015871286392211914,0.5593132825609913,0.4310106137517305,0.0019195137920175048,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00014,ridge_default,2276,921.1330348627946,0.636172731785408,0.01806020736694336,0.13943595399401287,0.19727592267135324,0.008924824458845479,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00014,ridge_gr_quality,2276,55.80569537548011,0.1565860731981966,0.01791834831237793,0.13943595399401287,0.19727592267135324,0.008924824458845479,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00014,ridge_imputed_gr,2276,1403.1862382396957,0.7851841595630218,0.01723456382751465,0.13943595399401287,0.19727592267135324,0.008924824458845479,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00014,gated_pf_beam,2276,921.1330348627946,0.636172731785408,0.015961408615112305,0.13943595399401287,0.19727592267135324,0.008924824458845479,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00217,ridge_default,2670,2522.948956397351,0.9720723752738494,0.015417337417602539,0.10301953818827714,0.14681647940074907,0.12921173820335544,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00217,ridge_gr_quality,2670,2951.5151574218976,1.0513973504567753,0.016901016235351562,0.10301953818827714,0.14681647940074907,0.12921173820335544,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00217,ridge_imputed_gr,2670,2426.01912287625,0.9532163418320493,0.016730785369873047,0.10301953818827714,0.14681647940074907,0.12921173820335544,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00217,gated_pf_beam,2670,2558.819029355401,0.9789582151575699,0.015308618545532227,0.10301953818827714,0.14681647940074907,0.12921173820335544,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00129,ridge_default,2742,20956.559499972478,2.764561573362915,0.016341209411621094,0.09261430246189917,0.0,0.012373616687383453,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00129,ridge_gr_quality,2742,27579.562605216342,3.171465284612338,0.01819896697998047,0.09261430246189917,0.0,0.012373616687383453,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00129,ridge_imputed_gr,2742,20171.52668819381,2.7122871059447835,0.017870187759399414,0.09261430246189917,0.0,0.012373616687383453,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00129,gated_pf_beam,2742,20956.559499972478,2.764561573362915,0.01610589027404785,0.09261430246189917,0.0,0.012373616687383453,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr000f9,ridge_default,2741,39305.59914368483,3.786802826299504,0.015631437301635742,0.5373202814316305,0.9193724917913171,0.010625058621717748,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr000f9,ridge_gr_quality,2741,66653.93549825397,4.931265443644816,0.01739645004272461,0.5373202814316305,0.9193724917913171,0.010625058621717748,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr000f9,ridge_imputed_gr,2741,47647.682210327075,4.169330973023701,0.016946792602539062,0.5373202814316305,0.9193724917913171,0.010625058621717748,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr000f9,gated_pf_beam,2741,39305.59914368483,3.786802826299504,0.0160369873046875,0.5373202814316305,0.9193724917913171,0.010625058621717748,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr000b5,ridge_default,2036,1299.9363268969087,0.7990466836184386,0.014505863189697266,0.0,0.0,0.002873643970392268,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr000b5,ridge_gr_quality,2036,703.2732651937924,0.5877236501919814,0.01632547378540039,0.0,0.0,0.002873643970392268,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr000b5,ridge_imputed_gr,2036,1293.8948016479405,0.7971877145835091,0.015602588653564453,0.0,0.0,0.002873643970392268,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr000b5,gated_pf_beam,2036,1299.9363268969087,0.7990466836184386,0.014674186706542969,0.0,0.0,0.002873643970392268,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00216,ridge_default,3750,3459.578876280846,0.9604969375319349,0.017563581466674805,0.02778738614089704,0.07626666666666666,0.044016813385201574,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00216,ridge_gr_quality,3750,9710.213396489402,1.6091582392865658,0.018852710723876953,0.02778738614089704,0.07626666666666666,0.044016813385201574,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00216,ridge_imputed_gr,3750,3902.346258989692,1.020110616092156,0.018924713134765625,0.02778738614089704,0.07626666666666666,0.044016813385201574,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00216,gated_pf_beam,3750,3459.578876280846,0.9604969375319349,0.017598628997802734,0.02778738614089704,0.07626666666666666,0.044016813385201574,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0013a,ridge_default,1604,242.47971843492405,0.38880830017646517,0.014884233474731445,0.07300963941449479,0.0,0.0031204422484210014,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0013a,ridge_gr_quality,1604,1083.5946123190631,0.8219231949236684,0.016110658645629883,0.07300963941449479,0.0,0.0031204422484210014,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0013a,ridge_imputed_gr,1604,244.07217070667411,0.3900829334311944,0.016074657440185547,0.07300963941449479,0.0,0.0031204422484210014,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0013a,gated_pf_beam,1604,242.47971843492405,0.38880830017646517,0.01482701301574707,0.07300963941449479,0.0,0.0031204422484210014,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001f7,ridge_default,2240,41123.203912955076,4.284690557721336,0.014515399932861328,0.0,0.0,0.04090795786622791,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001f7,ridge_gr_quality,2240,24073.958506123498,3.2783079331446916,0.016260385513305664,0.0,0.0,0.04090795786622791,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001f7,ridge_imputed_gr,2240,38568.748230203404,4.149480831887038,0.016017913818359375,0.0,0.0,0.04090795786622791,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001f7,gated_pf_beam,2240,41123.203912955076,4.284690557721336,0.014589309692382812,0.0,0.0,0.04090795786622791,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00270,ridge_default,3169,6460.202070382481,1.427782095977876,0.01573324203491211,0.0,0.0,0.03285478871269956,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00270,ridge_gr_quality,3169,6062.906634232966,1.3831819744068625,0.01710987091064453,0.0,0.0,0.03285478871269956,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00270,ridge_imputed_gr,3169,7507.2246913431345,1.5391416396338857,0.01729893684387207,0.0,0.0,0.03285478871269956,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00270,gated_pf_beam,3169,6460.202070382481,1.427782095977876,0.015970230102539062,0.0,0.0,0.03285478871269956,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00281,ridge_default,3373,1839.3940605953158,0.7384638145463874,0.016433000564575195,0.0,0.0,0.03245142155816274,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00281,ridge_gr_quality,3373,4766.26051780596,1.1887231423268654,0.017825603485107422,0.0,0.0,0.03245142155816274,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00281,ridge_imputed_gr,3373,1862.555346360625,0.7430985652814036,0.017525911331176758,0.0,0.0,0.03245142155816274,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00281,gated_pf_beam,3373,1839.3940605953158,0.7384638145463874,0.01652050018310547,0.0,0.0,0.03245142155816274,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001ad,ridge_default,2456,1286.595807642602,0.7237805108370279,0.016541481018066406,0.0,0.0,0.004147715000236123,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001ad,ridge_gr_quality,2456,3087.9573384605774,1.1212990769167572,0.017911911010742188,0.0,0.0,0.004147715000236123,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001ad,ridge_imputed_gr,2456,1404.1570315450356,0.7561251058591557,0.017934560775756836,0.0,0.0,0.004147715000236123,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001ad,gated_pf_beam,2456,1286.595807642602,0.7237805108370279,0.017557382583618164,0.0,0.0,0.004147715000236123,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0017e,ridge_default,2720,29535.409675736028,3.295239975848855,0.01520538330078125,0.0,0.0,0.009536001553878438,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0017e,ridge_gr_quality,2720,30326.715661166105,3.3390908667787382,0.016638755798339844,0.0,0.0,0.009536001553878438,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0017e,ridge_imputed_gr,2720,29567.16467783895,3.2970109389503754,0.01652383804321289,0.0,0.0,0.009536001553878438,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0017e,gated_pf_beam,2720,29535.409675736028,3.295239975848855,0.015708208084106445,0.0,0.0,0.009536001553878438,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001f9,ridge_default,4161,21333.874180995113,2.2643106374922564,0.01688075065612793,0.0,0.0,0.10489352606626808,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001f9,ridge_gr_quality,4161,16077.876922149668,1.9656920987521855,0.023573637008666992,0.0,0.0,0.10489352606626808,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001f9,ridge_imputed_gr,4161,18311.360405972824,2.0977872783068148,0.020119428634643555,0.0,0.0,0.10489352606626808,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001f9,gated_pf_beam,4161,21333.874180995113,2.2643106374922564,0.01850605010986328,0.0,0.0,0.10489352606626808,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00182,ridge_default,2319,105.89513743813845,0.2136916905512887,0.01620936393737793,0.030051150895140655,0.0,0.002455448064484021,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00182,ridge_gr_quality,2319,294.14055700795836,0.35614518809226625,0.017580747604370117,0.030051150895140655,0.0,0.002455448064484021,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00182,ridge_imputed_gr,2319,79.55690369581842,0.18522029085142605,0.017578840255737305,0.030051150895140655,0.0,0.002455448064484021,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00182,gated_pf_beam,2319,105.89513743813845,0.2136916905512887,0.016262054443359375,0.030051150895140655,0.0,0.002455448064484021,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001da,ridge_default,3725,19414.38955353745,2.2829622551999784,0.015797138214111328,0.130506329113924,0.1653691275167785,0.05028566815376999,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001da,ridge_gr_quality,3725,11488.944138484036,1.756211919340402,0.017374753952026367,0.130506329113924,0.1653691275167785,0.05028566815376999,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001da,ridge_imputed_gr,3725,21400.078004576142,2.3968703310314536,0.01704263687133789,0.130506329113924,0.1653691275167785,0.05028566815376999,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001da,gated_pf_beam,3725,19414.38955353745,2.2829622551999784,0.01622748374938965,0.130506329113924,0.1653691275167785,0.05028566815376999,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001bb,ridge_default,2988,105186.67602945627,5.933214768835239,0.015788793563842773,0.7013492836277646,0.7971887550200804,0.011549400351782415,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001bb,ridge_gr_quality,2988,109786.12540693911,6.061546379736872,0.0176241397857666,0.7013492836277646,0.7971887550200804,0.011549400351782415,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001bb,ridge_imputed_gr,2988,80036.69194863811,5.175523305149081,0.017120361328125,0.7013492836277646,0.7971887550200804,0.011549400351782415,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001bb,gated_pf_beam,2988,105186.67602945627,5.933214768835239,0.01595592498779297,0.7013492836277646,0.7971887550200804,0.011549400351782415,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00113,ridge_default,2511,13577.698639725288,2.32535747603849,0.01479649543762207,0.015278554127072907,0.0,0.008994370266095396,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00113,ridge_gr_quality,2511,21415.414026675113,2.920383467362751,0.016448497772216797,0.015278554127072907,0.0,0.008994370266095396,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00113,ridge_imputed_gr,2511,12646.24230036017,2.2441784771226363,0.016197681427001953,0.015278554127072907,0.0,0.008994370266095396,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00113,gated_pf_beam,2511,13577.698639725288,2.32535747603849,0.014946699142456055,0.015278554127072907,0.0,0.008994370266095396,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0001b,ridge_default,2186,7805.525482205318,1.8896266013906367,0.01605510711669922,0.0,0.0,0.004580770291249338,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0001b,ridge_gr_quality,2186,10970.087055948874,2.2401647452762132,0.017984628677368164,0.0,0.0,0.004580770291249338,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0001b,ridge_imputed_gr,2186,8627.75405401446,1.9866611516741137,0.01733088493347168,0.0,0.0,0.004580770291249338,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr0001b,gated_pf_beam,2186,7805.525482205318,1.8896266013906367,0.016331195831298828,0.0,0.0,0.004580770291249338,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001ac,ridge_default,2782,7743.697137839602,1.6683824650082322,0.015404462814331055,0.5287794729542302,0.6304816678648454,0.0009929994391592268,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001ac,ridge_gr_quality,2782,52.29238422016583,0.13710101150057533,0.01708817481994629,0.5287794729542302,0.6304816678648454,0.0009929994391592268,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001ac,ridge_imputed_gr,2782,7043.282556161377,1.5911421951919975,0.016477346420288086,0.5287794729542302,0.6304816678648454,0.0009929994391592268,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr001ac,gated_pf_beam,2782,7743.697137839602,1.6683824650082322,0.015493392944335938,0.5287794729542302,0.6304816678648454,0.0009929994391592268,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00241,ridge_default,2726,16553.11935722491,2.4642059253863233,0.016524076461791992,0.5477127397934087,0.9537784299339692,0.00040409496545528876,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00241,ridge_gr_quality,2726,36644.824792586616,3.666430010445009,0.017988204956054688,0.5477127397934087,0.9537784299339692,0.00040409496545528876,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00241,ridge_imputed_gr,2726,17707.736679531263,2.5486993129141444,0.017401695251464844,0.5477127397934087,0.9537784299339692,0.00040409496545528876,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,3,tr00241,gated_pf_beam,2726,16553.11935722491,2.4642059253863233,0.01640629768371582,0.5477127397934087,0.9537784299339692,0.00040409496545528876,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr002aa,ridge_default,4228,38488.628301192475,3.017162681782769,0.019169330596923828,0.0,0.0,0.013224865282212991,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr002aa,ridge_gr_quality,4228,60043.28957739522,3.7684672865792255,0.01838850975036621,0.0,0.0,0.013224865282212991,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr002aa,ridge_imputed_gr,4228,34011.80675809409,2.836268633791723,0.018221616744995117,0.0,0.0,0.013224865282212991,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr002aa,gated_pf_beam,4228,38488.628301192475,3.017162681782769,0.017486572265625,0.0,0.0,0.013224865282212991,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00297,ridge_default,1532,2094.1450885759446,1.1691601414721913,0.014849424362182617,0.0,0.0,0.0017105819503196568,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00297,ridge_gr_quality,1532,4973.960120531606,1.8018629974122913,0.017136812210083008,0.0,0.0,0.0017105819503196568,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00297,ridge_imputed_gr,1532,2813.608227602926,1.3551969950166547,0.0165250301361084,0.0,0.0,0.0017105819503196568,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00297,gated_pf_beam,1532,2094.1450885759446,1.1691601414721913,0.015480279922485352,0.0,0.0,0.0017105819503196568,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00038,ridge_default,2947,253.9014683187085,0.29352327084154733,0.01705622673034668,0.0766360951344629,0.0,0.004297376805953555,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00038,ridge_gr_quality,2947,182.32313762125233,0.24873152072026208,0.02478814125061035,0.0766360951344629,0.0,0.004297376805953555,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00038,ridge_imputed_gr,2947,227.87273645377817,0.27807126713787134,0.01820087432861328,0.0766360951344629,0.0,0.004297376805953555,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00038,gated_pf_beam,2947,253.9014683187085,0.29352327084154733,0.01648879051208496,0.0766360951344629,0.0,0.004297376805953555,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00032,ridge_default,2100,2968.648635097642,1.1889668654715964,0.015240192413330078,0.07471783295711065,0.12761904761904763,0.016956575952579343,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00032,ridge_gr_quality,2100,13670.776965987046,2.5514493515112475,0.016947507858276367,0.07471783295711065,0.12761904761904763,0.016956575952579343,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00032,ridge_imputed_gr,2100,2693.1287062235324,1.132449663807988,0.016134977340698242,0.07471783295711065,0.12761904761904763,0.016956575952579343,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00032,gated_pf_beam,2100,2968.648635097642,1.1889668654715964,0.015639305114746094,0.07471783295711065,0.12761904761904763,0.016956575952579343,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00184,ridge_default,1121,656.6834088087272,0.7653766622748405,0.014508485794067383,0.1776333604115895,0.0,0.0051690137305659,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00184,ridge_gr_quality,1121,813.7686012488,0.8520158188783302,0.016343355178833008,0.1776333604115895,0.0,0.0051690137305659,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00184,ridge_imputed_gr,1121,976.5235729590687,0.9333371647595425,0.016239404678344727,0.1776333604115895,0.0,0.0051690137305659,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00184,gated_pf_beam,1121,656.6834088087272,0.7653766622748405,0.014681339263916016,0.1776333604115895,0.0,0.0051690137305659,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr0000f,ridge_default,2649,41530.49499257261,3.959520306072289,0.0168459415435791,0.5366584900517852,0.7889769724424311,0.00018643245720285903,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr0000f,ridge_gr_quality,2649,47500.58243323376,4.234561925079439,0.0185546875,0.5366584900517852,0.7889769724424311,0.00018643245720285903,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr0000f,ridge_imputed_gr,2649,37647.736602402816,3.7698880749363513,0.018396615982055664,0.5366584900517852,0.7889769724424311,0.00018643245720285903,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr0000f,gated_pf_beam,2649,41530.49499257261,3.959520306072289,0.017156600952148438,0.5366584900517852,0.7889769724424311,0.00018643245720285903,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr001f3,ridge_default,1722,1234.4588496750769,0.8466847452761387,0.015623807907104492,0.0,0.0,0.0021316721225598145,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr001f3,ridge_gr_quality,1722,946.6055902304597,0.7414262514321261,0.01736760139465332,0.0,0.0,0.0021316721225598145,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr001f3,ridge_imputed_gr,1722,1709.775887992097,0.9964442847138844,0.01665043830871582,0.0,0.0,0.0021316721225598145,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr001f3,gated_pf_beam,1722,1234.4588496750769,0.8466847452761387,0.015506744384765625,0.0,0.0,0.0021316721225598145,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00063,ridge_default,1178,56.70608362417613,0.21940280811939447,0.015338420867919922,0.08648648648648649,0.0,0.0008940141820580819,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00063,ridge_gr_quality,1178,14.37782770432446,0.110477539237607,0.016913652420043945,0.08648648648648649,0.0,0.0008940141820580819,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00063,ridge_imputed_gr,1178,29.661604370765737,0.15868090684104438,0.016038179397583008,0.08648648648648649,0.0,0.0008940141820580819,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,4,tr00063,gated_pf_beam,1178,56.70608362417613,0.21940280811939447,0.01515507698059082,0.08648648648648649,0.0,0.0008940141820580819,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
