well_id,valid_gr_fraction,missing_fraction,longest_contiguous_missing_gap,prefix_gr_quality,hidden_region_gr_quality,number_of_valid_gr_segments,signal_variance,signal_stability
tr001d7,0.33188369781312127,0.6681163021868788,5377,0.00315312823099032,0.37665907762267625,2,204.61750029802454,3.2760138978384536
tr001d8,0.28744999259149506,0.7125500074085049,4809,0.6238542321321102,0.697924305159287,2,35.53010606719366,3.084246036332751
tr001d9,0.9028929426939377,0.09710705730606228,527,0.9832874428187118,0.561498441522539,2,529.1219675541095,5.406464356960135
tr001da,0.869493670886076,0.130506329113924,571,0.4879582098378116,0.40680060984235855,3,25.34170869905734,5.373095879992412
tr001db,0.931672760511883,0.06832723948811703,598,0.8083686062784707,0.7254939749954313,2,44.306736729723696,5.582699886320484
tr001dc,0.4983524599477332,0.5016475400522669,4415,0.9882119316605557,0.7797413853776792,2,338.7357283077363,4.0627413173827325
tr001dd,1.0,0.0,0,0.3208479595376957,0.18374257315123782,1,23.893197272167317,5.7104713998506105
tr001de,0.9204032899973468,0.07959671000265323,600,0.8703000693603352,0.7804630755322552,2,102.65275040431756,5.441514127227545
tr001df,1.0,0.0,0,0.9773114263872136,0.9802476332657682,1,470.30410525512804,5.810209629559703
tr001e0,0.7932950878451057,0.20670491215489428,579,0.09055711594094706,0.5526098215988654,3,23.379354628935953,5.088686231038446
tr001e1,0.2859835100117786,0.7140164899882214,2447,0.7184676939411262,-0.05010705224082274,3,32.36147814428265,3.0286799953526273
tr001e2,1.0,0.0,0,0.9430323645625176,0.9486011218863868,1,393.77015467245974,5.698622857297539
tr001e3,0.8628608923884514,0.13713910761154857,485,0.33932326664545986,0.5326057690473449,3,21.547587250496544,5.331002122152877
tr001e4,1.0,0.0,0,0.649238296348928,0.7341264371179712,1,34.55634558438917,5.76071485998572
tr001e5,0.4844309727197575,0.5155690272802425,3742,0.9878287691616628,0.9686483804192675,2,521.4842039043347,3.910088345807845
tr001e6,0.876439202471216,0.12356079752878402,440,0.47930109678080995,0.19077997922390932,2,29.459827829388583,5.274468370429258
tr001e7,0.9666212534059946,0.033378746594005415,245,0.8832470524467886,0.9772471689804185,2,409.8224395622092,5.50530870788509
tr001e8,0.861231884057971,0.13876811594202898,683,0.789153981480075,0.0372707438397159,2,52.09923815102529,5.352769605614087
tr001e9,0.25467455621301777,0.7453254437869823,6298,-0.06105990949384059,0.34467474230176737,2,361.37084976846165,2.749350457751407
tr001ea,0.938301402926535,0.061698597073465034,278,0.985978587899842,0.9438847278830422,3,505.5810583752493,5.481235341561564
tr001eb,0.9244502246393946,0.07554977536060536,639,0.9700227304223555,0.9424038768762609,2,228.91853784752914,5.451720563438808
tr001ec,0.9120689655172414,0.08793103448275863,439,0.666735365859451,0.5022187913206829,3,51.004955267814466,5.467471562024499
tr001ed,1.0,0.0,0,0.3678463655798794,0.3001272756652134,1,19.106433172815105,5.739847327127326
tr001ee,0.8920599489795918,0.10794005102040816,677,0.26197647310135985,0.18048516127766265,2,19.504371067415892,5.462832521999838
tr001ef,1.0,0.0,0,0.9717421608927477,0.9064195644272781,1,288.47491368360664,5.658153762747001
tr001f0,1.0,0.0,0,0.9674262878291668,0.9700962465812898,1,445.69966958077595,5.685955414191875
tr001f1,0.4578979717271051,0.5421020282728949,2646,-0.17875880712204625,0.9079082342537791,2,109.22930402915146,3.8494080333999956
tr001f2,0.4817366228772829,0.5182633771227171,3235,0.969990401929498,0.1852603311608848,2,731.7345141220082,3.8972311415711878
tr001f3,1.0,0.0,0,0.188363407530785,0.09348811288988362,1,17.63128939140629,5.669647878812534
tr001f4,0.708064130174683,0.29193586982531705,667,0.4585214334830418,0.4403902416126684,3,35.67757118423636,4.871451197944318
tr001f5,0.9425287356321839,0.05747126436781613,460,0.9784323776521984,0.3787412554301172,2,437.3988711787112,5.542967689217151
tr001f6,0.9363457760314342,0.06365422396856579,486,0.38504373628714944,0.18305333124264128,2,18.18902829448414,5.499034728799268
tr001f7,1.0,0.0,0,0.9814322664197812,0.9288565817547966,1,329.84944221248816,5.740079044136345
tr001f8,0.8294209702660407,0.17057902973395933,460,0.9156966104876749,0.5180005415227158,3,90.65582584843041,5.146514709695095
tr001f9,1.0,0.0,0,0.9823211048034529,0.8207877728255192,1,478.0848270025704,5.706187132363339
tr001fa,0.3540386803185438,0.6459613196814562,5678,-0.017882628458875522,0.673716445817105,2,60.949313441512,3.350329029520066
tr001fb,0.8606890326463066,0.13931096735369342,583,0.7080127283222225,0.9076094934963853,3,499.27877781503327,5.302878114108568
tr001fc,1.0,0.0,0,0.8448746639450577,0.8645640676059246,1,194.41589306937934,5.54919391620847
tr001fd,0.970694087403599,0.02930591259640103,228,0.7953036654661998,0.4587146729497983,2,38.45585407240879,5.64490866438405
tr001fe,1.0,0.0,0,0.7761185991720323,0.19195038015141405,1,49.30362679566646,5.730935143820567
tr001ff,1.0,0.0,0,0.5484523535009812,0.17896368788553882,1,23.46974933619465,5.649995732403503
tr00200,0.9078195488721804,0.09218045112781958,441,0.9699857228456941,0.40954943738597255,3,407.41778339437093,5.377278157735718
tr00201,0.3592964824120603,0.6407035175879396,4845,0.9767802123149852,-0.04884009678980339,2,430.8766944739808,3.3517657249132533
tr00202,0.2635856573705179,0.736414342629482,4621,0.00857790182262504,0.3307868483882098,2,45.82297112664408,2.860636719988388
tr00203,1.0,0.0,0,0.8315974362548301,0.7615236998455609,1,58.042697113682586,5.611579083259941
tr00204,0.9581436519979767,0.041856348002023314,217,0.9019025246074691,0.5806452358490595,3,72.27881898468426,5.57722218567119
tr00205,1.0,0.0,0,0.20271196579275225,0.8690129308744589,1,42.35950299313251,5.689650656647733
tr00206,0.9631498135556043,0.03685018644439575,168,0.36724305133068463,0.4272029978415791,2,43.79594001756162,5.51497266300473
tr00207,0.8623222748815166,0.13767772511848342,581,0.47575413277152967,0.31192395305374887,2,26.513946456953455,5.166429950225979
tr00208,0.4905579399141631,0.5094420600858369,3561,0.9700435718242598,0.8054275119911121,2,324.1609968144959,4.103539777993353
tr00209,0.9747273893521489,0.025272610647851135,197,0.3320077968743702,0.3295945058474644,2,18.49482923029152,5.639491610319073
tr0020a,0.8914211599036502,0.10857884009634977,586,0.5436639146823037,0.8558868947853545,1,34.5879670861355,5.330253155416369
tr0020b,0.29122448979591836,0.7087755102040816,2993,0.4812955778980626,0.29272096954176396,2,91.91251472638773,3.0000467268761644
tr0020c,1.0,0.0,0,0.39196009421490985,0.5783268737191519,1,27.16268892659991,5.810304408408506
tr0020d,1.0,0.0,0,0.9937788956799337,0.8308770880578387,1,1235.4515610738601,5.668717323379211
tr0020e,1.0,0.0,0,0.6371455078677941,0.4729442408199591,1,47.8108464204149,5.755502044212844
tr0020f,0.792882267742603,0.20711773225739705,579,0.659770604629609,0.8177993834558319,2,36.16497521189698,4.998464706232392
tr00210,1.0,0.0,0,0.6251684092882827,0.9590679875902822,1,133.05968720414813,5.592406424862689
tr00211,0.43015741507870753,0.5698425849212925,3439,0.6253021914677639,-0.06250928252712025,2,104.21141437931348,3.56967663727103
tr00212,0.7367731796752226,0.2632268203247774,699,0.7726157211404419,0.693079577788526,3,93.92170620552642,4.815650569255668
tr00213,1.0,0.0,0,0.7628203635646454,0.6616388369534796,1,160.02345253100347,5.752699736355244
tr00214,0.9284578696343402,0.07154213036565982,313,0.8920177492060034,0.3014812813467189,3,66.60612113559303,5.356010059215444
tr00215,0.9030599755201958,0.09694002447980421,396,0.12673659158933231,0.08011449435045744,2,16.98867904947562,5.460400468601347
tr00216,0.972212613859103,0.02778738614089704,241,0.6828207869774776,0.9758288232179047,2,235.52931791016425,5.523928544775024
tr00217,0.8969804618117229,0.10301953818827714,347,0.9828616494846029,0.8908321534080988,3,380.18069997793316,5.429181291363818
tr00218,0.9703716103113492,0.02962838968865078,177,0.8300570549569561,0.8922125035385412,2,168.07679989413785,5.539603149921792
tr00219,0.9185820023373588,0.08141799766264124,627,0.984412225705543,0.9635336101382332,2,468.8284811558805,5.380509053300528
tr0021a,0.9334341906202723,0.06656580937972767,352,0.3099119672574017,0.2479908201600803,2,23.17721276416901,5.609428910487825
tr0021b,0.34029986369831894,0.659700136301681,5709,0.3267754895471806,0.38521178087491437,3,78.76238700636439,3.3089095812887885
tr0021c,0.949888365169933,0.050111634830066976,202,0.9298199175950875,0.9528113416958327,2,146.33459964079344,5.587717914087026
tr0021d,1.0,0.0,0,0.4506075138198319,0.6455004212413251,1,22.71928419248552,5.601308269097565
tr0021e,1.0,0.0,0,0.31713802979752936,0.4089446649711056,1,18.8193243766904,5.659140104294028
tr0021f,1.0,0.0,0,0.8849199530108619,0.8149648486670443,1,101.63229656980583,5.681799239477568
tr00220,1.0,0.0,0,0.6421561577353788,0.7720722707898705,1,148.50329170916714,5.707747281638485
tr00221,1.0,0.0,0,0.34813094925495774,0.4825266221040909,1,29.179384389292164,5.612605996379605
tr00222,0.8787234042553191,0.12127659574468086,684,0.9873434243297734,0.9856007714957421,2,668.3303432147769,5.34969922814423
tr00223,0.4972458688032048,0.5027541311967951,2008,0.5267086670947789,0.4851963005222215,2,196.30659664985404,4.028364437078594
tr00224,0.8569345726262074,0.14306542737379258,505,0.9555655790760484,0.3748547689700576,2,210.50773425982095,5.07477104522551
tr00225,1.0,0.0,0,0.9640870964289577,0.45553632797594046,1,257.7234653160527,5.680599515760887
tr00226,0.9769420192522946,0.023057980747705376,103,0.34832373365508845,0.4547199335964684,2,22.69853539132075,5.584411568278382
tr00227,0.9276459700487969,0.0723540299512031,430,0.5365503776988044,0.7892817236943563,2,55.3699216696213,5.431004333236603
tr00228,0.9790706366014701,0.02092936339852991,168,0.7980878431130328,0.8148766121931876,2,127.55639486531447,5.648889129409551
tr00229,1.0,0.0,0,0.1904367420444837,0.12399129784322029,1,18.08458004385182,5.741260421409142
tr0022a,1.0,0.0,0,0.8903581478787139,0.9587105803628854,1,642.0404529799515,5.612603232703139
tr0022b,0.9372412290259315,0.06275877097406846,288,0.9801017735160846,0.16540230892040386,2,362.4922611503186,5.636819963721102
tr0022c,1.0,0.0,0,0.9844657576827396,0.9831683904153826,1,601.7712568389296,5.656466422235233
tr0022d,0.8821822402785838,0.11781775972141617,511,0.7950266449159319,0.8615349228252085,3,166.39291756406422,5.35185733172184
tr0022e,0.962067384826954,0.037932615173046025,331,0.5437777646130618,0.9511247887030562,2,172.66176897757302,5.518318701529104
tr0022f,0.9523809523809523,0.04761904761904767,194,0.9565681892524593,-0.004267590130261965,3,143.857082831608,5.534752091967826
tr00230,0.9166963332146671,0.08330366678533285,383,0.3857222956794069,0.2350886702515511,3,27.648559757374777,5.458786506200333
tr00231,1.0,0.0,0,0.2907660735374143,0.7440824820691072,1,33.75220746978784,5.737314006373266
tr00232,0.2301980198019802,0.7698019801980198,4976,0.049748603207529225,0.5690979519407314,2,27.10666587547087,2.7377409398375625
tr00233,0.9741831383622428,0.025816861637757205,192,0.9040404942266623,0.38019186564745233,2,116.77885931742595,5.674802804862865
tr00234,1.0,0.0,0,0.45127463083345143,0.21742463227250278,1,20.892961448200587,5.708638195400464
tr00235,1.0,0.0,0,0.9670396000779686,0.7177430394649008,1,196.05672690050514,5.577957881423673
tr00236,0.7600999583506872,0.23990004164931278,692,0.9592213655558888,0.683850393151259,3,141.09161695015814,5.00570848888323
tr00237,1.0,0.0,0,0.9743383136175733,0.8610975987877528,1,345.692708121008,5.699553571520175
tr00238,0.37160710798672136,0.6283928920132786,3218,0.09102756858801567,0.12145376630808784,2,33.891512748068536,3.412569149764162
tr00239,1.0,0.0,0,0.18614699827718847,0.13232982953417544,1,16.332523736956297,5.578266112314209
tr0023a,0.3674911660777385,0.6325088339222615,4654,0.14286698837803624,0.004250457942322356,2,16.474985867662717,3.439614338797213
tr0023b,0.9153189169543885,0.0846810830456115,466,0.07118128235593017,0.5424123497153839,2,25.569255254216785,5.368417038649199
tr0023c,0.23595505617977527,0.7640449438202247,3332,0.19952659734892642,0.11013396234896229,2,159.35761448144558,2.727506563319184
tr0023d,1.0,0.0,0,0.8783672684496889,0.9423889137716104,1,556.1732223927057,5.760582520027318
tr0023e,0.8247458815282159,0.17525411847178407,585,0.9278021989642974,0.8491746946415308,3,126.54034277641351,5.254653238623649
tr0023f,0.9428947946408961,0.057105205359103905,260,0.8653551608460404,0.9002590299548044,2,283.1479968214294,5.548073482097037
tr00240,0.9746806827173053,0.025319317282694653,224,0.9534572573617152,0.7112297163414526,2,408.33770536975805,5.51345724080637
tr00241,0.45228726020659127,0.5477127397934087,4454,0.10919525109912508,0.9806349909710569,2,337.4411110074614,3.7420767098857097
tr00242,0.2362258953168044,0.7637741046831956,4436,0.0677647571194003,0.5224727689830824,2,258.8305866183236,2.7410311473785347
tr00243,0.9670568360082056,0.03294316399179442,147,0.8141320460260092,0.6481336413538162,3,42.46104104827428,5.649233371802598
tr00244,0.9710118505013674,0.0289881494986326,159,0.6630298188003255,0.3616210960019334,2,25.047548535791908,5.506995078130565
tr00245,1.0,0.0,0,0.4281239268324003,0.5131240550261781,1,45.163006531337906,5.718994083917466
tr00246,0.7320574162679426,0.26794258373205737,511,0.5048939585626091,0.39622400259262497,3,34.73371563479879,4.902512972912226
tr00247,1.0,0.0,0,0.45279667276462787,0.2870387659667606,1,21.708506809182573,5.605882107342444
tr00248,0.9325532474362346,0.06744675256376542,513,0.9772239370068262,0.6343009142549438,2,262.51807943730006,5.486579586081859
tr00249,0.9568847989093388,0.04311520109066125,253,0.9784958733065886,0.22707839994135223,2,342.96298345670715,5.632194414467858
tr0024a,1.0,0.0,0,0.1723261973414368,0.1902531066846211,1,16.65167144806714,5.533411921807272
tr0024b,0.36225975538730343,0.6377402446126965,3285,0.2775446325247355,0.1920407222578885,2,32.6975637873474,3.5928333290830974
tr0024c,0.8614770941617309,0.1385229058382691,635,0.9610254020328773,0.9542787319545788,3,252.37749060712022,5.25795280914786
tr0024d,0.9315525876460768,0.06844741235392315,389,0.9439168463911904,0.9723285123133878,3,649.6962407276166,5.510573739658402
tr0024e,0.9528117359413203,0.04718826405867971,193,0.8363961333401432,0.8872943060696853,2,573.4912652082027,5.613883226073852
tr0024f,0.954317355943935,0.045682644056065036,264,0.720924354116812,0.3713563643676433,2,33.1891414824462,5.470179389034916
tr00250,0.46221198156682025,0.5377880184331798,2334,0.2642384018850556,0.09369907618331563,2,36.83594325477832,3.936188672602777
tr00251,0.9721448467966574,0.027855153203342642,230,0.7029865393073955,0.9570475363222132,2,515.204742141415,5.496755515323617
tr00252,0.2830003275466754,0.7169996724533245,4378,0.345592279356582,-0.032781982315109974,2,19.97345120174713,3.056896189026127
tr00253,0.38028487451955684,0.6197151254804432,5482,0.21296261978651534,-0.04259362579006607,2,48.638576981081314,3.4288409135177313
tr00254,0.9421311693494745,0.057868830650525505,435,0.9635465708079803,0.9607704097685075,2,243.88108008632642,5.596185260210656
tr00255,1.0,0.0,0,0.5935778835891619,0.3813927648529697,1,42.85906594917749,5.5298369498339515
tr00256,1.0,0.0,0,0.9813161646847575,0.9019127192062598,1,401.224484500177,5.768430216107759
tr00257,0.9500835034329189,0.04991649656708108,269,0.936913999988548,0.662842469596627,2,275.1890922732775,5.555765539035299
tr00258,1.0,0.0,0,0.8197886177906815,0.20004876278319877,1,71.81994975108744,5.634253799512795
tr00259,0.873821609862219,0.12617839013778098,551,0.6241253370701664,0.2762913418085564,2,42.064889709157335,5.349009271433208
tr0025a,0.9124015748031497,0.08759842519685035,405,0.7121310752064658,0.4538777381393018,3,31.98276445938813,5.449424844102906
tr0025b,0.9333509653530812,0.06664903464691885,504,0.9666376528616053,0.3164064476621841,2,511.02719738539747,5.478920951596783
tr0025c,0.3012416039079992,0.6987583960920007,3433,-0.07373453650738546,0.23284798148402344,2,15.782237235693302,2.9710691824374584
tr0025d,1.0,0.0,0,0.764011094909549,0.9427228351075814,1,424.21918682099306,5.67735557548819
tr0025e,1.0,0.0,0,0.7549342569792383,0.4379027254488472,1,36.778126762265714,5.677801270523701
tr0025f,0.9508196721311475,0.049180327868852514,426,0.9745784585980016,0.9764659472523448,2,438.76409014663807,5.536565213103645
tr00260,1.0,0.0,0,0.9819691174087137,0.08798657908808961,1,507.4512221137605,5.6589567193565635
tr00261,0.9646546158812137,0.035345384118786294,219,0.9418446554889442,0.9654160242690374,2,578.8289568834099,5.649052767937763
tr00262,0.9741789922286287,0.025821007771371307,206,0.9798706959967005,0.991175112511713,2,616.8019238127971,5.539546649059274
tr00263,0.8761238761238761,0.1238761238761239,671,0.9727482191844229,0.8891961408171678,3,257.46587964262204,5.261674180277819
tr00264,0.9090047393364928,0.09099526066350716,480,0.15658620624879155,0.26827099054385334,2,17.603516201838847,5.381809850508634
tr00265,0.37442815249266864,0.6255718475073313,5333,0.76814188642669,0.4381422299165631,2,514.1852289689116,3.4335811244767154
tr00266,1.0,0.0,0,0.5972319156577083,0.7710051772198981,1,333.0021076428825,5.676921677568628
tr00267,0.9326950154885948,0.06730498451140521,478,-0.04096207406659629,0.47255012182092787,2,19.852215384047376,5.373136707100547
tr00268,0.9240609689711486,0.07593903102885136,279,0.7207407913208401,0.49010581318758206,2,41.17825794494392,5.484065540559076
tr00269,0.2788876889848812,0.7211123110151187,5342,0.6368472004452992,-0.10964297616833736,2,53.60404779751104,2.9681717846554463
tr0026a,1.0,0.0,0,0.9846304595005554,0.6643412399130302,1,488.4107594150624,5.807611370678055
tr0026b,0.901646639964397,0.09835336003560302,465,0.9513958911892157,0.4460379510117707,3,142.63020824824864,5.494482262454538
tr0026c,0.9454130094986173,0.054586990501382715,454,0.9667916701128151,0.3746002152423024,2,377.212883455575,5.478165111410388
tr0026d,0.9446718419195483,0.05532815808045166,297,0.9132989515393316,0.7475262488571388,3,253.0985673087707,5.584318227967013
tr0026e,0.9455142558590834,0.05448574414091656,365,0.8291358867855755,0.9039685745139395,2,482.80340182854553,5.444689860704388
tr0026f,0.9177583697234353,0.08224163027656473,339,0.9485470326887714,0.46706946754209894,2,251.3466366482135,5.486255855266722
tr00270,1.0,0.0,0,0.5132679542305402,0.7683723338763258,1,58.07039833568511,5.6838197721301755
tr00271,0.9486877721548782,0.051312227845121794,436,0.804568900850154,0.9307610814220344,2,117.32948711915323,5.455999843023924
tr00272,0.8858234295415959,0.11417657045840413,654,0.7907402459460365,0.9953869796653135,3,1190.3184636574981,5.28371499237775
tr00273,0.8796796099599512,0.1203203900400488,349,0.9478542998286684,0.7597662692726471,3,1060.3558266973469,5.242729352260029
tr00274,0.9313355356300141,0.06866446436998586,291,0.898161543983851,0.9692461479179032,2,233.74889388967225,5.335092021539635
tr00275,0.9254199741554366,0.07458002584456336,404,0.6839945785780884,0.7037538943210405,2,32.359077527044214,5.451806928206115
tr00276,0.9741422805247225,0.025857719475277485,205,0.9321729704193353,0.5861983919855583,2,130.03440913072924,5.551071022695052
tr00277,0.458041958041958,0.541958041958042,2325,0.2608307714812237,0.5804659217072204,2,175.329317832351,3.8246538334324485
tr00278,0.8962217860647694,0.10377821393523057,570,0.8048575779256534,0.9767915625460513,3,384.4188926831797,5.457254646853583
tr00279,0.9232517041151225,0.07674829588487753,304,0.8642653213664905,0.44244804642118235,2,99.79832557352012,5.4523709692212465
tr0027a,0.8278423772609819,0.17215762273901813,660,0.7394167768463025,-0.0022486506593570993,3,36.14351091558495,5.086800633977941
tr0027b,0.9457005823912299,0.054299417608770106,317,0.9754771413779396,0.8019833175705745,2,369.99875192647016,5.620986103042459
tr0027c,1.0,0.0,0,0.7366440203774451,0.6606232918267451,1,102.54987150295388,5.731411908834411
tr0027d,1.0,0.0,0,0.9700816480368761,0.8183108726396845,1,190.89129777931544,5.804526041289485
tr0027e,1.0,0.0,0,0.06516992638391648,0.2368517447299755,1,17.58391801374779,5.6140304467243105
tr0027f,1.0,0.0,0,0.8897110641228528,0.5309732737685547,1,76.48299319518564,5.694277270334509
tr00280,0.8725730442978322,0.12742695570216778,362,0.36101960316308196,0.7088542370994112,3,32.43696413120565,5.340033421674773
tr00281,1.0,0.0,0,0.9847790366814467,0.890491844575746,1,525.822255107604,5.569034357613902
tr00282,1.0,0.0,0,0.08384816137453166,0.8998756594931894,1,72.32490914611338,5.620380061286075
tr00283,0.8778692074491121,0.12213079255088788,502,0.8506873387423429,0.8761592915225505,3,72.38054035459929,5.230775282123417
tr00284,1.0,0.0,0,0.28715398767390365,0.26399198916231953,1,19.42759675407981,5.646894687876833
tr00285,0.9025909317389138,0.0974090682610862,684,0.9893365383635455,0.3201640033676563,3,674.2479879768738,5.395337233632423
tr00286,1.0,0.0,0,0.7633389854797986,0.866755245600084,1,56.23192892459378,5.738792503203699
tr00287,0.9556456420651007,0.04435435793489928,372,0.6164695913027716,0.8915028783682939,2,109.27743107294327,5.564764009367119
tr00288,1.0,0.0,0,0.9101703211126814,0.3105618199235284,1,74.27226693224776,5.737758344911424
tr00289,0.2915247445401723,0.7084752554598277,3536,0.8316845139188114,0.9634079228396968,2,164.9783630466983,3.0069769235419113
tr0028a,0.25405720957384703,0.745942790426153,6389,0.7164962911478449,-0.31976623564846607,2,35.32732364798312,2.863688088660228
tr0028b,0.9119612210140181,0.08803877898598189,672,0.6541943535551462,0.6153072425678459,2,32.62793187047991,5.400037948399357
tr0028c,1.0,0.0,0,0.4591037184099039,0.846691199866374,1,89.32110436583898,5.784206449984842
tr0028d,0.3347235302031481,0.6652764697968518,4801,0.8319255250040187,0.33783767243853086,3,681.1120390433183,3.3008551101598216
tr0028e,1.0,0.0,0,0.9706580701067206,0.9824668606167265,1,406.0834694071152,5.692779538606341
tr0028f,0.7998753117206983,0.20012468827930174,598,0.9308453662632211,0.7386991104393659,3,112.99636175702047,5.011144188411696
tr00290,1.0,0.0,0,0.7274938747626942,0.4137406409196982,1,39.10338030958648,5.680716777681824
tr00291,0.8064593878042902,0.19354061219570984,425,0.5981751369636421,0.6692227710755201,3,42.62084290878261,5.156128356181845
tr00292,0.3385006013630897,0.6614993986369103,4950,0.202269283783571,0.594103337952511,2,102.13305292184477,3.320726283523851
tr00293,0.9546320346320346,0.04536796536796539,262,0.34740363306991945,0.8095534960851228,2,57.74584429992995,5.60292247051104
tr00294,1.0,0.0,0,0.44415393780833295,0.4425649836062711,1,35.37464814158867,5.644471695818137
tr00295,1.0,0.0,0,0.5231082791537472,0.7301655536548076,1,71.61976062271236,5.705679990677211
tr00296,0.9298110296953336,0.07018897030466642,369,0.8473307582773856,0.9123532264075196,3,136.7036329509392,5.495649379676526
tr00297,1.0,0.0,0,0.6247316792296397,0.14313119144189404,1,24.9047495636348,5.563030288972332
tr00298,1.0,0.0,0,0.9415974596071913,0.07832509978848282,1,137.30373972112153,5.683980986726046
tr00299,0.29528985507246375,0.7047101449275363,4668,0.32324568649051727,0.34969476127380134,2,18.189292580805457,3.0686975664738805
tr0029a,1.0,0.0,0,0.4047265899237095,0.07088776694470117,1,20.072101959559067,5.529386551258164
tr0029b,1.0,0.0,0,0.5078305775439237,0.8355737539927339,1,46.20058430457634,5.6159143926429795
tr0029c,0.8386035459696582,0.16139645403034175,472,0.14272749849377167,-0.07320767896291447,3,17.59401448685589,5.08867848776021
tr0029d,1.0,0.0,0,0.7612234671278042,0.9435108470404109,1,82.53353313520643,5.704995546681295
tr0029e,1.0,0.0,0,0.4738366537071229,0.8940472404118718,1,47.51356462240504,5.692837115676177
tr0029f,0.3547019867549669,0.6452980132450331,2168,0.4819115425832866,0.08991000470733386,3,427.22417531354597,3.3353865745785973
tr002a0,1.0,0.0,0,0.8085196163342817,0.5606477211454804,1,40.28044456331532,5.717144794225532
tr002a1,0.9011565150346954,0.0988434849653046,641,0.9807911942845804,0.9586832653654489,2,860.2170235818669,5.413358622646628
tr002a2,0.9862306368330465,0.013769363166953541,104,0.9579768439763037,0.46943473681655296,2,218.9141001427078,5.575406364629742
tr002a3,1.0,0.0,0,0.9758534487735598,0.9260747890300441,1,397.19566293391887,5.668836607576773
tr002a4,1.0,0.0,0,0.9266025391996029,0.3999354781521495,1,85.98184852234417,5.731733416878405
tr002a5,0.9761847486167909,0.023815251383209057,198,0.8149385373288307,0.8653473718043035,2,53.344791008280836,5.545001355263295
tr002a6,0.9064396163632805,0.09356038363671948,478,0.6664825244442927,0.2347026119186743,1,38.89949568924307,5.371403953259202
tr002a7,1.0,0.0,0,0.6832824903630322,0.9213112491757371,1,80.18459979977591,5.659122342800074
tr002a8,0.8832879200726612,0.11671207992733879,463,0.923469195609028,0.9364889218534364,2,147.13621311140764,5.220253694945465
tr002a9,0.3117246004247234,0.6882753995752766,6158,-0.02920341357195286,0.2966871646629447,2,18.36972721367071,3.1889387516755714
tr002aa,1.0,0.0,0,0.7110485182982319,0.8663206378737695,1,67.09480872478302,5.712346726671297
tr002ab,1.0,0.0,0,0.9200058011131065,0.4094560709143598,1,91.74413173592028,5.643218179022938
tr002ac,0.9432124838671829,0.05678751613281707,484,0.9258541229825192,0.982256213418794,2,422.2345578246612,5.438996163723859
tr002ad,0.4370998719590269,0.5629001280409731,3307,0.32363990623206834,0.14359334067999174,3,47.10771295692709,3.785697667355464
tr002ae,0.8734562376946483,0.1265437623053517,547,0.922843189070772,0.609300428696406,3,150.72889990198266,5.315985549669187
tr002af,0.2490622655663916,0.7509377344336083,6006,0.9342025518387136,0.15967196386591825,2,405.12930570575287,2.762339050854514
tr002b0,0.23685682326621924,0.7631431767337807,5458,0.028191125354609884,0.24917150317553013,2,15.951054507615314,2.636814805517512
tr002b1,0.8388699973842532,0.16113000261574684,616,0.8995226049479577,0.8166711811462389,2,88.66279367477988,5.264338711087041
tr002b2,0.9394186046511628,0.06058139534883722,521,0.9122878786387263,0.9265510657282418,1,213.6878821872476,5.437626876160738
tr002b3,0.9384203480589023,0.06157965194109771,322,0.9466517319856204,0.8695937961614072,2,278.3664957345881,5.4580911584032705
tr002b4,0.8619038116144482,0.13809618838555182,450,0.20622617144955893,0.7649331981054354,3,58.15003154095487,5.2409225039062335
tr002b5,0.8974548137218739,0.10254518627812614,436,0.447665143596014,0.15039476359494935,3,23.898412325348215,5.416722615628364
tr002b6,0.23659305993690852,0.7634069400630915,5324,0.18940428900279965,0.18077873316242185,2,109.36557031929584,2.7887599968226904
tr002b7,0.9830455259026688,0.016954474097331196,108,0.955924503713037,0.7932743815274882,2,467.7041828610939,5.615051306204845
tr002b8,0.9709682565002393,0.029031743499760676,182,0.476155014972681,0.628136359292264,2,22.734449569779738,5.550057475598162
tr002b9,0.940827369523477,0.05917263047652299,339,0.9820849276124636,0.9458606975520346,2,465.41768025002875,5.417878169184381
tr002ba,1.0,0.0,0,0.942542475722596,0.8225588226843072,1,556.6242034082956,5.772162934382037
tr002bb,1.0,0.0,0,0.8826801194178043,0.9850531641093055,1,958.8583408962023,5.766381185768168
tr002bc,0.2135184067592034,0.7864815932407966,6516,0.1606048200019102,0.2273210261795612,2,17.504485198784334,2.635226547720418
tr002bd,0.9221934049648017,0.07780659503519827,420,0.9565062468307263,0.24935720650295415,2,174.9861684981176,5.4002979646363904
tr002be,1.0,0.0,0,0.9938708159382099,0.3298558029496391,1,1192.7811649946898,5.678410379519465
tr002bf,0.9325590108654926,0.06744098913450736,321,0.5710925760150464,0.783808341530055,3,152.32329012845256,5.427689786475408
tr002c0,0.2206998313659359,0.7793001686340641,3697,0.5632849976800318,0.3030561643286613,2,245.19986747969588,2.648752620521947
tr002c1,0.7758580434275041,0.22414195657249592,689,0.3115978901415894,0.6592809534281099,3,27.095695885886652,4.940962537062528
tr002c2,1.0,0.0,0,0.7852133418824034,0.9736274987400491,1,194.23066684732555,5.605496425728957
tr002c3,0.882387134276303,0.117612865723697,607,0.19986854280740862,0.8729933306512007,2,46.44827953274507,5.2913665852525265
tr002c4,0.7641182466870541,0.23588175331294592,645,0.15395170553100718,0.4125516269276759,3,18.794842584721547,4.8295382922348935
